Selection	View	Channel	Begin File	End File	Begin Time (s)	End Time (s)	Beg File Samp (samples)	End File Samp (samples)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Dur 90% (s)	Freq 5% (Hz)	Freq 95% (Hz)	Possible	From	Tags
4044	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512820.238997519	512821.434997519	2276209	2277405	2014/11/8  8:37:56.239	1.196	10.5	14.9	0.9	10.7	14.6	low dot		Unidentified.calls
4045	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512830.178000137	512832.202000137	2286148	2288172	2014/11/8  8:38:06.178	2.024	10.8	14.6	1.7	11.7	13.7	low dot		Unidentified.calls
4046	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512840.299993112	512842.416993112	2296270	2298387	2014/11/8  8:38:16.300	2.117	10.8	15.5	1.8	11.7	14.6	low dot		Unidentified.calls
4047	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512850.238995731	512851.894995731	2306209	2307865	2014/11/8  8:38:26.239	1.656	11.7	15.2	1.2	11.7	14.6	low dot		Unidentified.calls
4048	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512860.993000969	512862.742000969	2316963	2318712	2014/11/8  8:38:36.993	1.749	10.8	15.8	1.2	11.7	14.6	low dot		Unidentified.calls
4049	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512871.483992144	512872.771992144	2327454	2328742	2014/11/8  8:38:47.484	1.288	11.1	14.9	1.1	11.7	14.6	low dot		Unidentified.calls
4050	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512880.777997255	512882.433997255	2336748	2338404	2014/11/8  8:38:56.778	1.656	11.4	15.2	1.2	11.7	14.6	low dot		Unidentified.calls
4051	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512890.900996059	512893.292996059	2346871	2349263	2014/11/8  8:39:06.901	2.392	9.9	14.6	1.5	10.7	13.7	low dot		Unidentified.calls
4052	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512900.11499758	512902.04799758	2356085	2358018	2014/11/8  8:39:16.115	1.933	10.2	15.2	1.7	10.7	14.6	low dot		Unidentified.calls
4053	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512910.145993262	512911.525993262	2366116	2367496	2014/11/8  8:39:26.146	1.38	11.1	14.9	1.2	11.7	14.6	low dot		Unidentified.calls
4054	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512919.347995251	512920.267995251	2375318	2376238	2014/11/8  8:39:35.348	0.92	10.5	14.6	0.6	10.7	13.7	Low dot		Unidentified.calls
4055	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512950.35999763	512951.37199763	2406330	2407342	2014/11/8  8:40:06.360	1.012	19.8	34.4	0.8	22.5	33.2			Unidentified.calls
4056	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512961.48199524	512962.67799524	2417452	2418648	2014/11/8  8:40:17.482	1.196	20.1	33.5	0.9	20.5	33.2			Unidentified.calls
4057	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512970.32900016	512971.43300016	2426299	2427403	2014/11/8  8:40:26.329	1.104	20.1	31.9	1.1	20.5	29.3			Unidentified.calls
4058	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512980.231994122	512981.059994122	2436202	2437030	2014/11/8  8:40:36.232	0.828	21.6	34.7	0.6	22.5	33.2			Unidentified.calls
4059	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	512990.262999862	512991.550999862	2446233	2447521	2014/11/8  8:40:46.263	1.288	22.5	35.3	1.1	23.4	33.2			Unidentified.calls
4060	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513001.016995042	513002.764995042	2456987	2458735	2014/11/8  8:40:56.017	1.748	21.0	35.6	1.4	22.5	34.2			Unidentified.calls
4061	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513010.323995456	513011.335995456	2466294	2467306	2014/11/8  8:41:06.324	1.012	22.5	34.4	0.9	23.4	33.2			Unidentified.calls
4062	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513020.07799606	513021.64199606	2476048	2477612	2014/11/8  8:41:16.078	1.564	22.8	34.4	1.4	23.4	33.2			Unidentified.calls
4063	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513030.292997986	513031.488997986	2486263	2487459	2014/11/8  8:41:26.293	1.196	21.6	34.7	0.9	22.5	33.2			Unidentified.calls
4064	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513041.598991781	513042.518991781	2497569	2498489	2014/11/8  8:41:37.599	0.92	22.8	34.7	0.6	23.4	34.2			Unidentified.calls
4065	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513051.446001336	513052.458001336	2507416	2508428	2014/11/8  8:41:47.446	1.012	22.2	33.2	0.9	22.5	32.2			Unidentified.calls
4066	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513060.383993491	513061.395993491	2516354	2517366	2014/11/8  8:41:56.384	1.012	22.2	34.4	0.9	22.5	33.2			Unidentified.calls
4067	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513071.414993807	513072.334993807	2527385	2528305	2014/11/8  8:42:07.415	0.92	21.9	35.0	0.6	22.5	33.2			Unidentified.calls
4068	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513080.168999836	513081.548999836	2536139	2537519	2014/11/8  8:42:16.169	1.38	22.2	35.6	1.2	22.5	33.2			Unidentified.calls
4069	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513090.348998934	513091.176998934	2546319	2547147	2014/11/8  8:42:26.349	0.828	23.1	35.6	0.6	23.4	34.2			Unidentified.calls
4070	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513100.286995724	513101.758995724	2556257	2557729	2014/11/8  8:42:36.287	1.472	21.9	35.0	1.2	22.5	33.2			Unidentified.calls
4071	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513110.13399522	513111.69799522	2566104	2567668	2014/11/8  8:42:46.134	1.564	19.8	34.7	1.4	21.5	33.2			Unidentified.calls
4072	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513121.439999073	513122.635999073	2577410	2578606	2014/11/8  8:42:57.440	1.196	23.1	34.1	0.8	23.4	33.2			Unidentified.calls
4073	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513131.746994063	513132.574994063	2587717	2588545	2014/11/8  8:43:07.747	0.828	24.0	35.9	0.6	24.4	35.2			Unidentified.calls
4074	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513141.409001603	513142.421001603	2597379	2598391	2014/11/8  8:43:17.409	1.012	24.0	35.6	0.6	24.4	34.2			Unidentified.calls
4075	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513150.255996465	513151.543996465	2606226	2607514	2014/11/8  8:43:26.256	1.288	22.5	35.3	1.1	23.4	33.2			Unidentified.calls
4076	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513160.377999499	513161.573999499	2616348	2617544	2014/11/8  8:43:36.378	1.196	21.3	35.0	1.1	22.5	33.2			Unidentified.calls
4077	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513171.408999815	513172.696999815	2627379	2628667	2014/11/8  8:43:47.409	1.288	21.3	34.7	0.6	21.5	33.2			Unidentified.calls
4078	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513180.346991971	513181.542991971	2636317	2637513	2014/11/8  8:43:56.347	1.196	21.3	35.0	0.9	21.5	33.2			Unidentified.calls
4079	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513190.377997711	513191.757997711	2646348	2647728	2014/11/8  8:44:06.378	1.38	21.6	35.6	1.2	22.5	33.2			Unidentified.calls
4080	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513200.188998609	513201.568998609	2656159	2657539	2014/11/8  8:44:16.189	1.38	21.6	36.2	1.2	22.5	33.2			Unidentified.calls
4081	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513211.403995111	513212.507995111	2667374	2668478	2014/11/8  8:44:27.404	1.104	20.7	35.0	0.6	22.5	33.2			Unidentified.calls
4082	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513221.618001267	513222.907001267	2677588	2678877	2014/11/8  8:44:37.618	1.289	22.2	36.2	0.9	23.4	35.2			Unidentified.calls
4083	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513230.188996821	513231.660996821	2686159	2687631	2014/11/8  8:44:46.189	1.472	20.1	34.7	1.2	21.5	33.2			Unidentified.calls
4084	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513241.495000675	513242.507000675	2697465	2698477	2014/11/8  8:44:57.495	1.012	21.0	34.7	0.8	22.5	34.2			Unidentified.calls
4085	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513251.525996357	513252.905996357	2707496	2708876	2014/11/8  8:45:07.526	1.38	19.8	34.4	0.9	20.5	32.2			Unidentified.calls
4086	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513260.095996141	513261.475996141	2716066	2717446	2014/11/8  8:45:16.096	1.38	20.4	36.2	1.2	21.5	33.2			Unidentified.calls
4087	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513270.310998067	513271.690998067	2726281	2727661	2014/11/8  8:45:26.311	1.38	20.7	35.3	1.2	21.5	33.2			Unidentified.calls
4088	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513280.340997979	513281.720997979	2736311	2737691	2014/11/8  8:45:36.341	1.38	19.5	33.5	1.2	21.5	32.2			Unidentified.calls
4089	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513291.464001417	513292.660001417	2747434	2748630	2014/11/8  8:45:47.464	1.196	21.6	34.7	0.8	22.5	33.2			Unidentified.calls
4090	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513300.217997387	513301.781997387	2756188	2757752	2014/11/8  8:45:56.218	1.564	22.2	37.1	1.5	22.5	34.2			Unidentified.calls
4091	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513310.121997177	513312.145997177	2766092	2768116	2014/11/8  8:46:06.122	2.024	18.9	35.9	1.5	20.5	34.2			Unidentified.calls
4092	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513320.151997089	513321.992997089	2776122	2777963	2014/11/8  8:46:16.152	1.841	20.1	36.2	1.7	21.5	34.2			Unidentified.calls
4093	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513331.458996713	513332.838996713	2787429	2788809	2014/11/8  8:46:27.459	1.38	21.6	35.6	0.9	22.5	34.2			Unidentified.calls
4094	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513340.304995805	513341.592995805	2796275	2797563	2014/11/8  8:46:36.305	1.288	20.7	36.8	1.1	21.5	34.2			Unidentified.calls
4095	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513350.336001545	513351.716001545	2806306	2807686	2014/11/8  8:46:46.336	1.38	22.5	36.8	1.2	23.4	34.2			Unidentified.calls
4096	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513360.089992091	513361.745992091	2816060	2817716	2014/11/8  8:46:56.090	1.656	21.6	37.1	1.4	22.5	34.2			Unidentified.calls
4097	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513371.396991715	513373.052991715	2827367	2829023	2014/11/8  8:47:07.397	1.656	19.2	36.2	1.2	20.5	35.2			Unidentified.calls
4098	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513381.426991626	513382.806991626	2837397	2838777	2014/11/8  8:47:17.427	1.38	19.5	35.3	1.1	20.5	34.2			Unidentified.calls
4099	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513390.365999669	513391.653999669	2846336	2847624	2014/11/8  8:47:26.366	1.288	20.4	37.1	1.1	20.5	33.2			Unidentified.calls
4100	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513400.39599958	513401.86899958	2856366	2857839	2014/11/8  8:47:36.396	1.473	20.4	37.7	1.2	21.5	34.2			Unidentified.calls
4101	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513410.115993127	513411.495993127	2866086	2867466	2014/11/8  8:47:46.116	1.38	22.2	36.5	1.2	22.5	33.2			Unidentified.calls
4102	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513421.421996981	513422.709996981	2877392	2878680	2014/11/8  8:47:57.422	1.288	20.4	37.4	0.9	21.5	36.1			Unidentified.calls
4103	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513431.452992663	513432.832992663	2887423	2888803	2014/11/8  8:48:07.453	1.38	20.7	35.6	1.1	21.5	34.2			Unidentified.calls
4104	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513441.022997081	513442.402997081	2896993	2898373	2014/11/8  8:48:16.023	1.38	19.2	34.7	1.1	20.5	33.2			Unidentified.calls
4105	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513450.146001309	513451.710001309	2906116	2907680	2014/11/8  8:48:26.146	1.564	19.5	34.7	1.4	19.5	32.2			Unidentified.calls
4106	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513460.359997406	513461.647997406	2916330	2917618	2014/11/8  8:48:36.360	1.288	20.1	35.6	1.2	20.5	33.2			Unidentified.calls
4107	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513470.206996903	513471.862996903	2926177	2927833	2014/11/8  8:48:46.207	1.656	20.1	35.6	1.4	20.5	33.2			Unidentified.calls
4108	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513480.236996814	513481.893996814	2936207	2937864	2014/11/8  8:48:56.237	1.657	20.4	36.5	1.5	20.5	34.2			Unidentified.calls
4109	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513491.451993316	513492.923993316	2947422	2948894	2014/11/8  8:49:07.452	1.472	21.9	35.9	1.2	22.5	34.2			Unidentified.calls
4110	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513500.297992408	513501.862992408	2956268	2957833	2014/11/8  8:49:16.298	1.565	20.1	36.8	1.4	21.5	33.2			Unidentified.calls
4111	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513510.236995026	513512.076995026	2966207	2968047	2014/11/8  8:49:26.237	1.84	21.6	35.6	1.5	22.5	33.2			Unidentified.calls
4112	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513520.323995232	513521.888995232	2976294	2977859	2014/11/8  8:49:36.324	1.565	18.6	33.5	1.4	20.5	31.2			Unidentified.calls
4113	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513530.26299785	513531.918997851	2986233	2987889	2014/11/8  8:49:46.263	1.656	19.5	35.9	1.4	20.5	33.2			Unidentified.calls
4114	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513540.385000884	513542.042000884	2996355	2998012	2014/11/8  8:49:56.385	1.657	20.1	34.1	1.5	20.5	32.2			Unidentified.calls
4115	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513550.23200038	513551.98000038	3006202	3007950	2014/11/8  8:50:06.232	1.748	19.5	34.4	1.5	20.5	33.2			Unidentified.calls
4116	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513560.353993356	513561.641993356	3016324	3017612	2014/11/8  8:50:16.354	1.288	19.5	33.2	1.1	20.5	31.2			Unidentified.calls
4117	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513570.384999096	513572.040999096	3026355	3028011	2014/11/8  8:50:26.385	1.656	20.1	33.8	1.5	20.5	32.2			Unidentified.calls
4118	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513591.445999324	513593.193999324	3047416	3049164	2014/11/8  8:50:47.446	1.748	19.8	35.6	1.4	21.5	34.2			Unidentified.calls
4119	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513600.291998416	513601.948998416	3056262	3057919	2014/11/8  8:50:56.292	1.657	21.9	34.7	1.5	22.5	33.2			Unidentified.calls
4120	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513610.322994098	513611.886994098	3066293	3067857	2014/11/8  8:51:06.323	1.564	21.3	34.4	1.4	21.5	33.2			Unidentified.calls
4121	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513621.536994829	513622.825994829	3077507	3078796	2014/11/8  8:51:17.537	1.289	21.9	34.7	1.1	22.5	33.2			Unidentified.calls
4122	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513631.44099462	513633.28099462	3087411	3089251	2014/11/8  8:51:27.441	1.84	17.9	33.5	1.5	20.5	32.2			Unidentified.calls
4123	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513651.77799958	513653.34199958	3107748	3109312	2014/11/8  8:51:47.778	1.564	19.2	33.8	1.2	20.5	32.2			Unidentified.calls
4124	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513661.623993247	513663.280993247	3117594	3119251	2014/11/8  8:51:57.624	1.657	20.4	32.8	1.4	21.5	31.2			Unidentified.calls
4125	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513670.286991924	513671.574991924	3126257	3127545	2014/11/8  8:52:06.287	1.288	19.8	33.5	1.1	20.5	32.2			Unidentified.calls
4126	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513689.151001453	513690.348001453	3145121	3146318	2014/11/8  8:52:25.151	1.197	14.6	29.5	0.9	15.6	27.3			Unidentified.calls
4127	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513700.377997487	513702.310997488	3156348	3158281	2014/11/8  8:52:36.378	1.933	19.2	31.9	1.7	20.5	30.3			Unidentified.calls
4128	Spectrogram 1	1	201_2014-11-08_08-00-00.wav	201_2014-11-08_08-00-00.wav	513709.935992315	513711.592992315	3165906	3167563	2014/11/8  8:52:45.936	1.657	15.5	30.4	1.4	15.6	28.3			Unidentified.calls
4129	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	514538.37899591	514544.08399591	393812	399517	2014/11/9  23:06:33.379	5.705	32.6	66.7	5.1	34.2	63.5	fm		Unidentified.calls
4130	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	514745.45199263	514746.92499263	600885	602358	2014/11/9  23:10:00.452	1.473	40.7	70.7	1.4	43.0	69.3	fm		Unidentified.calls
4131	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	514777.94900003	514779.42100003	633382	634854	2014/11/9  23:10:33.949	1.472	16.5	44.5	1.2	18.6	39.1	fm		Unidentified.calls
4132	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	515040.108994275	515041.213994275	895542	896647	2014/11/9  23:14:55.109	1.105	49.1	76.5	0.8	51.8	72.3	fm		Unidentified.calls
4133	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	515042.397998153	515044.605998153	897831	900039	2014/11/9  23:14:57.398	2.208	43.9	60.9	2.0	44.9	59.6	fm		Unidentified.calls
4134	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	515058.410001426	515065.311001426	913843	920744	2014/11/9  23:15:13.410	6.901	80.5	109.7	6.2	82.0	108.4	fm		Unidentified.calls
4135	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	515348.269000529	515349.557000529	1203702	1204990	2014/11/9  23:20:03.269	1.288	47.9	73.3	1.1	48.8	70.3	fm		Unidentified.calls
4136	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516065.56199181	516066.85099181	1920995	1922284	2014/11/9  23:32:00.562	1.289	40.4	87.2	1.1	43.0	82.0	fm		Unidentified.calls
4137	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516508.512998997	516509.524998997	2363946	2364958	2014/11/9  23:39:23.513	1.012	86.0	115.2	0.5	88.9	112.3	fm		Unidentified.calls
4138	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516508.617001652	516509.262001652	2364050	2364695	2014/11/9  23:39:24.617	0.645	96.1	114.9	0.3	100.6	112.3	fm		Unidentified.calls
4139	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516528.297995283	516530.230995283	2383731	2385664	2014/11/9  23:39:43.298	1.933	24.2	69.3	1.7	25.4	62.5	fm		Unidentified.calls
4140	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516740.72099316	516742.10199316	2596154	2597535	2014/11/9  23:43:16.721	1.381	29.2	65.0	1.2	30.3	60.5	fm		Unidentified.calls
4141	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516744.76999554	516745.87499554	2600203	2601308	2014/11/9  23:43:20.770	1.105	25.4	71.3	0.9	27.3	67.4	fm		Unidentified.calls
4142	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516747.42699179	516748.89899179	2602860	2604332	2014/11/9  23:43:22.427	1.472	44.5	73.3	1.4	46.9	69.3	fm		Unidentified.calls
4143	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	516782.188993945	516783.476993945	2637622	2638910	2014/11/9  23:43:57.189	1.288	29.2	60.0	1.1	30.3	56.6	fm		Unidentified.calls
4144	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	517155.052994444	517156.340994444	3010486	3011774	2014/11/9  23:50:10.053	1.288	45.0	67.6	1.1	46.9	66.4	fm		Unidentified.calls
4145	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	517293.201993658	517294.765993658	3148635	3150199	2014/11/9  23:52:28.202	1.564	35.8	97.0	1.2	38.1	93.8	fm		Unidentified.calls
4146	Spectrogram 1	1	201_2014-11-09_23-00-00.wav	201_2014-11-09_23-00-00.wav	517613.612999647	517615.268999647	3469046	3470702	2014/11/9  23:57:49.613	1.656	30.0	65.5	1.2	30.3	62.5	fm		Unidentified.calls
4147	Spectrogram 1	1	201_2014-11-12_00-00-00.wav	201_2014-11-12_00-00-00.wav	520994.103999464	520995.391999464	3249000	3250288	2014/11/12  0:54:09.104	1.288	60.4	94.3	1.1	61.5	91.8			Unidentified.calls
4148	Spectrogram 1	1	201_2014-11-13_15-00-00.wav	201_2014-11-13_15-00-00.wav	523795.802001087	523798.747001087	2450161	2453106	2014/11/13  15:40:50.802	2.945	47.3	68.1	2.5	48.8	65.4	fm		Unidentified.calls
4149	Spectrogram 1	1	201_2014-11-13_15-00-00.wav	201_2014-11-13_15-00-00.wav	523799.102999075	523801.310999075	2453462	2455670	2014/11/13  15:40:53.103	2.208	37.2	54.6	1.7	39.1	51.8	fm		Unidentified.calls
4150	Spectrogram 1	1	201_2014-11-13_15-00-00.wav	201_2014-11-13_15-00-00.wav	523969.367002128	523971.760002128	2623726	2626119	2014/11/13  15:43:43.367	2.393	47.1	69.6	2.0	47.9	67.4	fm		Unidentified.calls
4151	Spectrogram 1	1	201_2014-11-13_15-00-00.wav	201_2014-11-13_15-00-00.wav	524127.980002193	524129.360002193	2782339	2783719	2014/11/13  15:46:22.980	1.38	19.3	36.4	1.1	20.5	35.2	fm		Unidentified.calls
4152	Spectrogram 1	1	201_2014-11-13_15-00-00.wav	201_2014-11-13_15-00-00.wav	524219.324004827	524220.796004827	2873683	2875155	2014/11/13  15:47:53.324	1.472	30.3	39.8	0.9	31.2	38.1	fm		Unidentified.calls
